,short_time_diffusion_Diffusion_ML,long_time_diffusion_Diffusion_ML,critical_time_Diffusion_ML,critical_displacement_Diffusion_ML,short_time_scaling_Diffusion_ML,long_time_scaling_Diffusion_ML,short_time_diffusion_Diffusion_AP,long_time_diffusion_Diffusion_AP,critical_time_Diffusion_AP,critical_displacement_Diffusion_AP,short_time_scaling_Diffusion_AP,long_time_scaling_Diffusion_AP,EntAp_ML,EntSamp_ML,EntAp_AP,EntSamp_AP,Fall
0,0.19731866486458194,0.022109308897453397,0.07989024649703907,0.0025793219386405046,0.858155766881415,0.42508624657972877,0.5000945280349356,0.04196467001326572,0.1910047042667461,0.029278304708221296,0.8571500101416973,0.10872563824849453,0.05390204076676808,0.05024454326645902,0.1727108184185031,0.1373232955528632,1
1,1.6337014760618775,0.42919871647112423,0.07448291066736766,0.01351650916804222,0.9230552843344234,0.6657222003365588,0.7009027192233018,0.22098628344883414,0.43292220940831816,0.15461681966214447,0.9026661450456621,0.21330141774868672,0.021607050505933145,0.01977492738250523,0.04550207036399989,0.042633195583482685,0
2,0.2019507602030481,0.05775324543554958,0.3204775249231164,0.029113800719842438,0.8510142298612855,0.3009672515308303,0.06968064260259323,0.020487797883342207,0.48918494446028,0.018645513456247452,0.9218811112244323,0.06588951130508636,0.03802334840389321,0.035188732334215114,0.08143744458271218,0.0715584974433477,0
3,0.2501489569946755,0.14552827611429825,0.6596939296266936,0.12479903658706053,0.835801013808275,0.18470350695566798,0.1036109884624086,0.013536483957134313,0.14355179668554932,0.0043175335234639815,0.8186146096982644,0.29435067408675725,0.05045459352912651,0.04368932514815462,0.08172212627706488,0.0754747276724682,0
4,0.7847386378748893,0.1077115858073457,0.29017358705417706,0.08807074148693891,0.8838813721908847,0.08135484232430897,0.22165221608326383,0.0341275302963295,0.3081028405753159,0.025448098455166494,0.9192341485512097,0.1246317751733542,0.17301000094985053,0.1465007252706274,0.11398158313609441,0.10061866799614987,0
5,1.0604398870361345,0.15850524303806574,0.32704024402711934,0.1454554881273332,0.88870835634317,0.038435941901244025,0.47068967367742265,0.06378126413410863,0.24308227906273286,0.038386798245803766,0.8860876090518062,0.17949728694534833,0.1631986691670151,0.1412070166780224,0.08739142318922744,0.08082595266268823,0
6,0.885621511499155,0.15745252223631892,0.31346779888620857,0.10852593085863219,0.9048251796108453,0.16039483507896665,0.2433132152169382,0.10520264489621593,0.6312437138593965,0.10613311055349277,0.9016754615449526,-0.009570015132819054,0.07538809733855789,0.07204680170107176,0.08594848292288271,0.0779847351751164,0
7,0.6722335127142046,0.04823572912046258,0.041395887720729094,0.002322665754763322,0.8898977830884013,0.4762622426244744,0.20156270465667928,0.012079336191163503,0.007817185809818125,3.477988584339141e-05,0.8930166358949101,0.6029368141242695,0.058382970087391683,0.04993044247667835,0.04140041006665429,0.03595767677157571,0
8,2.2010865197633414,0.6318215486870915,0.4720177496422827,0.6018881948638607,0.8635725745383553,0.03232502205931369,0.8487139121568287,0.19660571499582863,0.39616151097587105,0.16628014706725205,0.8802190013749156,0.0904634699564426,0.13249691581013856,0.12586105914589765,0.09738808201950233,0.09250594618293409,0
9,0.6932216921102837,0.16717902337310564,0.18117025787746718,0.03445478081482394,0.8785548179420286,0.4622726668877843,0.11266237174998245,0.03958378399529104,0.5195555715089637,0.03432040538649015,0.9076733181466269,0.10895195737598876,0.03212179824494488,0.026851404669421437,0.0751194704984468,0.07014323768185372,0
10,0.19506876954741328,0.07858235366074784,0.555113523358131,0.06922594597595841,0.8800602981686678,0.10769212628438055,0.04481652630892802,0.012781829498588904,0.2986382844596985,0.00506152520234604,0.902304120263864,0.38326012513306285,0.061706344223151355,0.05695827082903166,0.052912685893984346,0.051628966532277214,0
11,0.9714707921642923,0.6124742844673062,0.7300159590926096,0.550561834213333,0.9022751679885388,0.16932228792016574,0.7902264661899722,0.20792148784757153,0.3349849145536343,0.10619521303955502,0.917571544673108,0.3071683638068233,0.04972889247196344,0.04428035825118968,0.05260061551524453,0.047467997532493325,1
12,0.38930960365009104,0.3338898342523483,0.907893015878882,0.3258078281114709,0.9213988314258956,0.12679136656889017,0.12937018087810068,0.049605950814993895,0.5204393929438829,0.038742239448515216,0.9231212544008182,0.18924147396209323,0.04218886215544915,0.0370221141686752,0.046369988414401764,0.0417089726588422,0
13,0.5078500519105391,0.07631096796952366,0.23849880791164565,0.039845945136952575,0.8878127609267094,0.22666391933545943,0.07652127449621587,0.011794537822642745,0.11148763438394577,0.001836795702977786,0.8500035322002106,0.423825936897334,0.10017923192599332,0.09301862039516456,0.05666190951847749,0.049541134183967016,1
14,0.8251821528284007,1.6493005439024586,1.4010048041183714,1.5779352255543342,0.9612812991385643,-0.06559232471179516,1.278106128526781,0.5279442422130456,0.6099411339634067,0.48953450519360314,0.9705639617875299,0.07639241689882811,0.036688339258524216,0.03323427287115181,0.06137442089014433,0.05796029547666852,0
15,0.47885338215860346,0.22664287077993994,0.6072049092517458,0.1851530845382151,0.952327625319819,0.20264284065991478,0.15216652475476475,0.09028370006604403,0.7271690300752264,0.0843647764859159,0.9256627561675326,0.10641516531191096,0.031926943714759126,0.029665986811673626,0.05534818373545969,0.051901944186976724,0
16,0.527893775160402,0.15672088321975636,0.4663567616390748,0.1448433254503897,0.8476894682939518,0.051660536980873126,0.31537199715765685,0.04818093003515451,0.29019204497684603,0.03968438093501661,0.8376877261998803,0.07840433261894567,0.13572786595982622,0.11902657939642107,0.15873086916528933,0.11997910982050311,1
17,0.5400919318629221,0.2723465134529142,0.6616033744530193,0.2579226252570694,0.8945767971095211,0.06586420796164057,0.15065791223431615,0.03271514411696749,0.3300114145505165,0.019673512574988315,0.9181341837911766,0.22936678738058752,0.061820485075035236,0.0502441394009577,0.06667418680347126,0.06255643389071251,0
18,1.8959317962738178,0.24496178102892413,0.28224437277824155,0.1890871108723142,0.9111820851156219,0.10233125329823878,0.8293742092797961,0.11055026061780596,0.30217060488465186,0.09173365018883675,0.9198902591646129,0.07795232417304113,0.11545654131107375,0.0994245893687478,0.11489432654632736,0.09752293979880339,0
19,1.8750146855169554,0.09789538631831102,0.08575852141207672,0.022735468895167976,0.8982187828307286,0.29719921583528475,0.22146147034737698,0.042366059072339285,0.295622842319367,0.028793097280535106,0.8370237942878278,0.1584561891471844,0.08816046167447222,0.07484514270468758,0.1197010179880067,0.09801050439245278,0
20,0.2512429414445632,0.07789483024487683,0.42121240392002174,0.05884405564630638,0.8394050673144757,0.16219229206778535,0.09809592894154538,0.014580584245364835,0.23033622759762723,0.007045326895307748,0.8968649010207134,0.24769061880633683,0.07596143693077817,0.07177264666683604,0.07090044258029282,0.06099838984648985,0
21,0.4440776440602464,0.08385713340638544,0.30577250742982,0.06034757664842561,0.8422040794161861,0.1388260227825416,0.06368247347333238,0.016113624534074965,0.40261242695017524,0.01304968699676303,0.871168671109022,0.11590758282277182,0.12685446402599565,0.1168401195953244,0.10924773448100966,0.10250194940606995,0
22,2.6346878069498625,0.34536501948297055,0.26555697639615194,0.24461576234177307,0.8962911811754833,0.13006504846190206,1.659665935205744,0.11811202885218239,0.17604476915972633,0.07348071235530973,0.8973282239593745,0.13661657629594326,0.1437915931864584,0.13296371054561057,0.17706287577918145,0.1558542863307718,0
23,2.7062318549788906,0.369907433941546,0.3244268214416244,0.345647688534288,0.9140539666261257,0.03012928184887212,0.8760091643669601,0.14032143479530318,0.3585767474770344,0.12884234924511068,0.9344595925432092,0.04160742504045526,0.14717140264865103,0.14104789747897556,0.11988594643401251,0.09857350516653623,1
24,1.0175976435247425,0.16033771728473314,0.2374754390973661,0.08229397714527917,0.8746322478391355,0.2319637410340039,0.1489123372766282,0.0448842348766385,0.4103010259976668,0.029021687326202892,0.9178247603404566,0.24473047504968626,0.09102190052415926,0.08395428402383921,0.04654807769978131,0.0451969430292734,0
25,0.3244278614691555,0.11242922315519828,0.3416968286728705,0.058004859770206266,0.8015859878182346,0.30814758229246514,0.12456126224664607,0.03491243673261234,0.34362592608227094,0.021291568278914354,0.8268506901093207,0.23147875965640952,0.07104006591493839,0.06633459857023787,0.060524529612192346,0.0580190942243788,0
26,0.28782178567868766,0.1973301935111501,0.7918961512035084,0.1958487647178764,0.8250266932303265,0.016148465535902365,0.22874719929541262,0.059623481869689784,0.43367337001706724,0.052163725082384364,0.8846765272813584,0.07999280336948998,0.10369664637198639,0.0996066080360904,0.10895959686349732,0.10587643189740802,0
27,1.3113827858697267,0.2732524967096544,0.2917539113147882,0.14487466280789427,0.8941746565757706,0.2575516786519113,0.4783243004091549,0.041781518293171026,0.16940877149248326,0.018353508789623243,0.9182137568982552,0.2316701752549226,0.057501375685078404,0.056381674195665824,0.09326722350818617,0.07739902469118287,0
28,0.6794066246962293,0.1776975650647027,0.488154485260454,0.1829138694029474,0.9149084422926335,-0.020172506083550257,0.3070890217065762,0.02719245912487268,0.2169615780028059,0.018431542828367,0.9204874873990023,0.12724715582198748,0.12675539832198046,0.11547209722810649,0.13067655393293975,0.10111823741476048,0
29,0.26697795939181024,0.044212917447782066,0.05250436586132498,0.0010874211398122808,0.9337666353150136,0.6286707454391114,0.11225965119374301,0.035212199601856536,0.49906005293467687,0.030939459961269594,0.9271428970675071,0.09306103817513782,0.018929263562129428,0.017478913240670465,0.0689059012254356,0.0622474721675475,0
30,3.5023736551146416,0.14919236818714432,0.05302990658100323,0.022791062791944258,0.8571672537640035,0.3198727465609348,0.3758158985355127,0.033302044547917894,0.17651586087585514,0.017787876824181443,0.8794625772882774,0.1807892345795618,0.15570394063726845,0.11220730693467496,0.12447436790555866,0.09894736571984887,0
31,0.7683601007872694,0.13347030123832387,0.35532040646755336,0.11169199427193749,0.9318873108347704,0.08607706300245124,0.0661304910720698,0.011303100513579942,0.2197513987456631,0.0043944638766748685,0.8946607487290754,0.31173941854421033,0.11858668635673464,0.10577619814912763,0.06515089569842392,0.060902598511535094,1
32,0.7869599251650595,0.3014859334142929,0.5864019633282423,0.31402867694107733,0.8606027116294118,-0.03818357528470254,0.23989583189223035,0.010631530898301815,0.004048714437690829,1.521444694004652e-05,0.8772091391013608,0.594382918620663,0.1423758543350062,0.13431071903931038,0.043790165547969995,0.03652335742755528,0
33,4.505623307176892,0.5175194304785592,0.2800545551772767,0.5080432207195024,0.8573872456985283,0.0072599663429226465,0.4433770319203203,0.023914041414847955,0.029499238205422107,0.0009481353301683576,0.8724093933262465,0.4580422629664876,0.21718152451259032,0.16622286359567026,0.0624490336704433,0.05672667119216924,0
34,0.2044748476506226,0.07436002652338151,0.48599848047688504,0.05567706365857344,0.9014462535782193,0.20050608306666018,0.07431951350970248,0.009663374035746776,0.10507114318164253,0.001202817985809199,0.9151112253746747,0.4623983535439805,0.06047409634082079,0.05630826125120435,0.030178562178168722,0.027028956145806762,0
35,6.566089872771608,0.4572974392447653,0.17729828319960322,0.31689745239850536,0.8760788052502639,0.10600358184058106,1.7105036255379535,0.1431210352114876,0.24186352298804878,0.13476183813948986,0.8951200813070236,0.02119994051758977,0.2251811756858655,0.19305806423704644,0.22581471885625426,0.16648721915569228,1
36,0.4365852489268129,0.229687469214868,0.6981047007463687,0.2238240224064954,0.9295342360749611,0.03597721269421701,0.0754198582056184,0.01508657774862841,0.3062966961545747,0.008641171182681621,0.9155386068262177,0.23549139421970716,0.07363393466195722,0.06696087672478505,0.06444532328452235,0.05726467229307646,0
37,0.34547243385313703,0.44131342702926324,1.166687684600418,0.45456463139175546,0.8900226240561965,0.09594932644964216,0.08533231811649898,0.058045943316104215,0.795508996793715,0.05724340742204922,0.8725692383979984,0.030428271938675536,0.040019841371464526,0.03501053519981906,0.06990437625783175,0.06314887507499556,0
38,0.3955667269750699,0.2704091514020933,0.7799047464063215,0.25526068401706703,0.8810604858677382,0.11595877717874868,0.22394504108774804,0.059667030726902465,0.32170202941226855,0.03259374352230224,0.8496738045437192,0.2665741636550183,0.055803490352785534,0.04979769841106636,0.06253220141600924,0.05647856911114554,0
39,0.6644595183939382,0.2056902343523317,0.4756236622065241,0.18290132332701853,0.8679706154243594,0.07900689541104416,0.3035393041782127,0.2985954897362487,0.9907046434722816,0.29820866550287506,0.9486010444588101,0.06940480231248215,0.11480906215331066,0.1077080345519549,0.045688925926148816,0.04424914520424538,0
40,0.3128434434349663,0.07693478203055229,0.30216566905336323,0.04040034049874435,0.8551550606380655,0.2691054119714808,0.09242193772197076,0.012254042415284305,0.17455830008196271,0.0058108615392719245,0.7925067548903961,0.21372916881000784,0.05847107469861612,0.050629530361811316,0.13604998273379865,0.11841558196520653,1
41,0.5579985769658217,0.06149447948859303,0.2115237603848055,0.0354105251983805,0.8875098050257066,0.1776528687486893,0.0616560481541543,0.010100378559443395,0.22963335370970744,0.004616046128128764,0.88088196514829,0.26610807675437104,0.10387867471889134,0.08890208272321914,0.08136499182320378,0.07562330809418877,0
42,0.27536661231408943,0.06529751707037654,0.2688179230135345,0.036480685038643955,0.769311143768148,0.2215733291131855,0.3360400612085508,0.030893022881782452,0.10674877204114215,0.006823356151996855,0.8708976807259474,0.3375037643294526,0.13201053018537268,0.12343106124309587,0.10029877022704703,0.08954790299139456,0
43,0.12743167388429139,0.03656960061428573,0.41498861309275653,0.026559872620762863,0.8915129715660357,0.1818159499433559,0.13098926288535323,0.04133255038401561,0.5252481864710681,0.04098015592490039,0.9023571808381928,0.006649009384541996,0.06592880880597463,0.06426872511132806,0.11124005810521664,0.09818071292856792,1
44,0.6307323654935133,0.2664942528320207,0.6208342373534186,0.26947993511557616,0.8919692275954463,-0.011686033019303823,0.7868953559826556,0.08087976943240946,0.20609189505373732,0.04803876582048797,0.8851552298262317,0.16491847995686665,0.1019898696368875,0.09432036109879445,0.13421963971711337,0.12207109853613533,0
45,1.0190713800544973,0.13240610817225207,0.18822650977021427,0.04837964995615767,0.9123857907159536,0.3014157713453224,0.26878812465004237,0.05240743239529703,0.4000080504406681,0.04880766115208632,0.9309674052948471,0.03883193952245124,0.07518813094625987,0.06890055953959398,0.11870161525338219,0.10931455219822218,0
46,1.3262451774041926,0.21723262705249002,0.2788330739174641,0.15042571475783792,0.8521518042525994,0.14387571122699258,0.2735629925998657,0.031954641132313374,0.1832602061603175,0.015252150671421997,0.8506392378555193,0.21793254473134788,0.1284607556194013,0.11786623527128992,0.1212240553127133,0.11664205573297887,0
47,2.1469780904203852,0.5083332148714573,0.42857376650270684,0.5148256478817042,0.8426773854760927,-0.007489225755496192,2.7210139871583237,0.4148614713716475,0.3690683153253893,0.46885511935521923,0.8820790504378326,-0.06137259079388709,0.14514330946904108,0.08143639975326412,0.13894346577025196,0.06449486515967369,1
48,1.4983075170130624,0.10950028230460734,0.08737031664339054,0.019418234153398047,0.8914258836998468,0.3547987415152761,2.5540417097015635,0.23054730420943995,0.2608516485015457,0.22142625477122496,0.909858806307954,0.015019483632059271,0.07261699118280607,0.053372987335476844,0.1934669500122106,0.13985364884910645,0
49,0.10522098326137763,0.03777551809002308,0.4599621448371155,0.03056322666620058,0.7959358415464162,0.13640268822628196,0.07094807815507861,0.015348668735580244,0.368878930734967,0.012847244229581604,0.8567339916449883,0.08919170156142577,0.12598402868943648,0.11419577475498538,0.15153151421064726,0.12956676116792804,0
50,0.3187944427651905,0.07527869324416972,0.2669392960854242,0.028664284489299786,0.9119529771396435,0.3655335708014881,0.3367419244365753,0.07384562745065126,0.3193399252498275,0.04183153375804825,0.9135645821925268,0.24893857734369365,0.03528513191247651,0.03383083619380597,0.056846331030945496,0.05398889602468265,1
51,0.5242086747471529,0.12243955501533811,0.35946702082073273,0.09102301847441363,0.8555963322470483,0.14490056555398376,0.09981732805665276,0.01221181390857923,0.11195968645338107,0.002333175132257107,0.8577099881388812,0.37795975758306544,0.11257237002833254,0.10671565167291579,0.05472639074398389,0.04896707328956429,0
52,0.0782296990196329,0.04925647110971414,0.7574770478548942,0.048472445754456646,0.8616257413746593,0.028883076037883624,0.028119722822523098,0.005255377582765927,0.1949407631311602,0.0015988797322479356,0.8767778523324468,0.3638854133890549,0.08160203279744893,0.0767836454027986,0.05745408166079491,0.050968337654780795,0
53,1.7715195291362276,0.26529771470590235,0.346397955951752,0.25358814412839537,0.9167807861219686,0.02128965332124367,0.61621503400014,0.11050565425446068,0.3271093608163509,0.08066082941443048,0.9098050884321338,0.14086115487388962,0.14807710187647372,0.12138876493962747,0.08892122603781383,0.08264341796882642,1
54,0.54029542868354,0.11062361473698067,0.2740558781257881,0.05752064673936969,0.8652394447166393,0.2526181523944709,0.5075053868049763,0.12947076350073433,0.4305480735350719,0.12079242158113235,0.8516910482045265,0.04116639858060323,0.07858596937433004,0.07453217846160579,0.11660713449545224,0.10958747287194581,1
55,1.0300617313609421,0.637264381633337,0.7888266562580484,0.6571894898525115,0.9472705924913517,-0.0648959854222333,0.1163663684980713,0.04345515829584228,0.39346652450338515,0.021166570610736724,0.9135907354419468,0.3855799102573544,0.07290697415884662,0.06509666925071195,0.035974418387436646,0.035078506018510466,0
56,0.6465607162215955,0.1433343172641337,0.31828709394137583,0.0783108405494656,0.9219856371818522,0.2640168388778996,0.29149469813650397,0.33718627662484996,1.0893533514367075,0.34051377537486766,0.9080744242998804,0.05737067354636919,0.03661297055643997,0.032484369855128654,0.04553918695333303,0.0409918178866685,0
57,0.24412919285266393,0.19007729406098398,0.8527319518033856,0.18301959727270287,0.9042253692858859,0.11875450029471243,0.37216485374063013,0.11931531709062017,0.5287348495780219,0.12211840486773917,0.8743146147158062,-0.018219482359606368,0.04939454870476068,0.046876535269348665,0.13060279997894275,0.11709255417352481,1
59,1.5085510150183818,0.29910750071177494,0.3206220649271444,0.2128908985575039,0.8607201989800076,0.1494617794348413,0.5692682477524016,0.1762151033743869,0.4715310207250138,0.13942806001106253,0.9356600194668081,0.15573681907708545,0.07370499768208072,0.06313621246570145,0.05435033751365914,0.048599027036076006,0
60,0.33083752488096835,0.12059161461295895,0.5114716431738877,0.1004732488536519,0.8887407987736646,0.13611355391901808,0.08738954523171454,0.030930568884311723,0.48250809543151113,0.02411421752713179,0.8834035385667156,0.17079985202053816,0.06755297744747946,0.06068395021567535,0.06316703857110406,0.05940137276155202,1
61,0.9705294575923521,0.25402790528633784,0.4585648947389567,0.24735820093719263,0.8766742742360335,0.017063114162070903,0.19207475821944447,0.054922861356066,0.41482998687859823,0.038786859526107845,0.9090962989699782,0.19766649314254497,0.1350897975552594,0.11696346785798599,0.059272034509603166,0.05475988988098243,1
62,1.0724786673172069,0.3584542546647681,0.44930675496227634,0.2778543939411184,0.84409193858745,0.15918006254555803,0.979846323863006,0.1923354851272608,0.28393248165240215,0.1133154178715412,0.8567070211507984,0.2101104140287903,0.07443627349770088,0.06860911179146094,0.09569345506949078,0.08297212230878745,1
63,0.18890589534857066,0.04998709533864509,0.321928327814517,0.024496665369335223,0.9011225101676961,0.31463353688897666,0.11534393354980468,0.0561441388912107,0.6702161400079524,0.05684494728282052,0.8841461623343904,-0.015500299696246191,0.0500476532082037,0.04673290349848693,0.08755491214371691,0.07462124284279205,0
64,0.16371046828171118,0.13223385645044156,0.8595174488202607,0.12488603334579523,0.8940758868157066,0.18882559848712532,0.07511741109265081,0.17839755761968226,1.5778537707520408,0.16458468223799105,0.8599343357008131,-0.08835276647263636,0.031616226327392916,0.02997241276922133,0.0477540012269384,0.04522677004714483,1
65,0.24730512426749415,0.21099363984332892,0.907656141395643,0.2094013389756513,0.8585548938060716,0.039092388591028294,0.06828609913669298,0.061313884447717945,0.9245371016105277,0.05948852742763543,0.8789131710318754,0.19259515507673777,0.06671392363682038,0.06331850893482018,0.04224212138017469,0.035329094080736895,0
66,1.9102693314241563,0.25608119543325597,0.3024282273494368,0.22042056972010104,0.9028521304473712,0.06269577123519415,0.5404726474854386,0.09919019559222451,0.34849029546916754,0.08461070844364096,0.8795675060376406,0.07540630293931255,0.12493516485871226,0.11343756538438664,0.1348649290542161,0.11611473653757402,0
67,0.36385090634554446,0.12906792959490332,0.441541004659458,0.09733393267933237,0.8064964510332833,0.17259729045126795,0.14291934204898327,0.0401524229857154,0.4468227202359873,0.03477193681476107,0.87728489831049,0.08929575738769216,0.08161663885717729,0.07853821194005192,0.11253487441666277,0.10073704744185492,0
68,0.6350558028989501,0.18779005224464163,0.35636045507876024,0.1184557219914069,0.8137009204209792,0.22328927889885294,1.1761212958612457,0.08265676201051601,0.07698005808541411,0.015679599354450832,0.8419003697594076,0.32414211414177474,0.08781150327273224,0.08054260560702295,0.1454304114836713,0.13031414785959966,1
69,0.1688316068785184,0.043806300179024954,0.4190200324780976,0.0358657828171353,0.8904650494836714,0.11496063865844304,0.17968272580257347,0.01085986595276214,0.04569180337725593,0.0008046552923290483,0.8763481503390795,0.42167097894212474,0.1093185219980275,0.10566447723863906,0.055325143473416105,0.038245785271232534,0
70,0.19143952999521974,0.1122217140033262,0.6823231993629502,0.09464815534696636,0.9213894316708424,0.22277213655901112,0.07799523932525855,0.009657665834997003,0.0025018089697829617,1.0331473759009478e-06,0.9374293436835648,0.7630856584461263,0.0409688170995639,0.03946221341965193,0.013958148377314794,0.012311079493124386,0
71,0.21408165287046693,0.05582615990346886,0.3888705590832793,0.04057198811827657,0.8804998514239764,0.16895804112969504,0.03476275465241441,0.007654438612169086,0.34839983301051947,0.00534696380730826,0.8877132230748181,0.17012294552773932,0.06328438637890166,0.05792391852990591,0.0855417004970902,0.07718096242636886,0
72,0.40942322783026386,0.0834050825424414,0.33721570384709554,0.062430218423994294,0.8650615368823966,0.13323420694582405,0.3337377057593805,0.051947792412297425,0.341935773248459,0.050271868199018195,0.8819553895510233,0.015279374274707814,0.10883195878237784,0.09040267503724335,0.17169943638285368,0.13471027838719982,0
73,5.54970400432139,0.8246660572118983,0.32532469505285927,0.7425144462444819,0.8956278658683251,0.04672421932941868,1.853891356260583,0.1680076839234717,0.20412637012759607,0.10837508882249097,0.8934598085719958,0.1379506112686483,0.16355353336617862,0.13887794060603514,0.14128081279271854,0.1094098451630251,0
